student_id,age,gender,region,parent_education,average_grade,absenteeism_rate,assignments_submitted,moodle_hours,forum_posts,satisfaction_score,dropout,gender_encoded,region_encoded,parent_education_encoded,dropout_encoded,cluster
4262,27,Female,Lome,Primary,17.32,6.18,51.31,3.68,0,1.6,Yes,0,3,1,1,3
4263,34,Female,Dapaong,Higher,14.89,21.49,90.52,1.12,5,7.1,No,0,1,0,0,0
4264,17,Female,Atakpame,Secondary,9.84,13.25,88.13,1.91,2,9.8,Yes,0,0,2,1,3
4265,19,Male,Dapaong,Primary,11.85,10.39,98.67,31.31,0,6.4,No,1,1,1,0,2
4266,20,Male,Dapaong,Secondary,16.62,11.33,44.3,9.17,1,4.9,Yes,1,1,2,1,1
4267,29,Female,Sokode,Primary,8.48,19.9,45.65,6.42,3,6.2,Yes,0,5,1,1,0
4268,22,Female,Kara,Higher,14.35,22.74,66.92,14.18,1,5.1,No,0,2,0,0,0
4269,30,Male,Kara,Primary,7.66,11.34,75.5,16.81,2,2.9,No,1,2,1,0,2
4270,21,Male,Tsevie,Higher,17.05,18.44,42.28,1.17,3,3.5,No,1,6,0,0,2
4271,32,Female,Notse,Secondary,10.71,18.41,49.5,13.51,3,3.7,No,0,4,2,0,3
4272,31,Male,Atakpame,Higher,18.69,22.38,82.2,26.94,4,6.4,No,1,0,0,0,0
4273,31,Male,Tsevie,,17.18,24.87,80.11,8.81,5,8.5,No,1,6,3,0,1
4274,20,Female,Notse,Primary,11.68,33.11,45.38,9.52,4,1.5,No,0,4,1,0,0
4275,24,Male,Notse,Secondary,9.84,10.35,95.9,20.43,4,5.7,Yes,1,4,2,1,1
4276,32,Male,Dapaong,Secondary,12.58,29.6,55.29,11.38,4,5.8,Yes,1,1,2,1,1
4277,32,Male,Atakpame,Primary,11.46,16.17,93.23,53.53,2,9.6,Yes,1,0,1,1,1
4278,20,Female,Notse,Primary,10.8,4.05,95.38,3.32,3,8.4,No,0,4,1,0,3
4279,29,Male,Atakpame,Primary,7.03,8.5,69.4,18.67,2,4.5,Yes,1,0,1,1,2
4280,29,Female,Kara,Secondary,10.46,19.66,64.72,9.48,4,6.5,No,0,2,2,0,3
4281,18,Male,Kara,Primary,8.67,22.24,56.69,4.55,3,6.9,No,1,2,1,0,2
4282,19,Male,Kara,Primary,13.65,4.84,88.44,21.46,2,7.0,No,1,2,1,0,2
4283,24,Female,Lome,Primary,14.97,7.36,51.8,55.85,2,9.2,No,0,3,1,0,0
4284,31,Female,Dapaong,Secondary,14.22,9.67,77.33,0.6,1,6.2,No,0,1,2,0,3
4285,27,Female,Atakpame,Primary,13.03,6.37,74.03,25.97,1,3.0,Yes,0,0,1,1,3
4286,25,Female,Dapaong,Higher,9.44,0.0,54.93,2.27,3,6.8,Yes,0,1,0,1,2
4287,23,Male,Notse,Primary,12.62,0.0,98.98,2.3,3,3.1,Yes,1,4,1,1,2
4288,29,Female,Atakpame,Higher,14.38,11.18,90.78,0.43,3,2.0,Yes,0,0,0,1,2
4289,18,Female,Atakpame,Secondary,10.24,17.52,41.23,25.53,4,6.5,Yes,0,0,2,1,3
4290,24,Female,Tsevie,Primary,12.36,21.56,65.34,14.25,2,3.5,No,0,6,1,0,0
4291,23,Male,Atakpame,Primary,11.56,1.38,61.54,0.55,1,6.7,No,1,0,1,0,2
4292,28,Male,Atakpame,Secondary,16.99,1.55,92.97,10.04,4,8.4,No,1,0,2,0,1
4293,23,Female,Sokode,Secondary,14.55,9.72,55.87,1.28,3,2.3,Yes,0,5,2,1,3
4294,26,Female,Sokode,Secondary,13.83,15.03,99.91,13.92,8,1.5,Yes,0,5,2,1,3
4295,32,Female,Tsevie,,6.85,25.09,52.0,5.26,8,1.8,Yes,0,6,3,1,3
4296,19,Female,Lome,Higher,12.52,22.18,54.63,0.53,3,9.7,No,0,3,0,0,0
4297,26,Male,Kara,Higher,11.53,11.32,79.96,17.68,4,1.8,No,1,2,0,0,2
4298,22,Female,Notse,Secondary,11.51,18.6,49.66,8.5,2,9.3,No,0,4,2,0,3
4299,34,Male,Notse,Secondary,7.31,6.56,93.33,14.82,4,9.8,Yes,1,4,2,1,1
4300,34,Female,Atakpame,Secondary,8.74,15.74,46.6,11.22,3,1.6,Yes,0,0,2,1,3
4301,21,Female,Dapaong,Primary,11.8,14.38,99.0,5.7,4,5.8,No,0,1,1,0,3
4302,23,Male,Notse,,15.34,29.04,92.48,12.0,3,7.3,No,1,4,3,0,1
4303,18,Female,Sokode,Secondary,10.23,19.94,90.38,0.15,1,1.3,Yes,0,5,2,1,3
4304,27,Female,Kara,Higher,10.8,7.29,64.43,4.15,2,5.7,No,0,2,0,0,2
4305,29,Female,Lome,,17.34,7.39,70.82,15.04,3,4.8,Yes,0,3,3,1,3
4306,21,Female,Kara,Secondary,11.11,11.67,67.38,14.4,3,5.6,No,0,2,2,0,3
4307,22,Male,Atakpame,Higher,11.61,0.0,99.25,21.84,3,5.9,No,1,0,0,0,2
4308,30,Female,Kara,Primary,11.65,12.7,42.09,9.44,4,7.4,No,0,2,1,0,0
4309,28,Female,Atakpame,Primary,7.96,13.56,62.9,28.51,0,2.1,No,0,0,1,0,3
4310,20,Male,Tsevie,Secondary,13.72,19.67,98.1,8.16,3,9.9,No,1,6,2,0,1
4311,22,Female,Sokode,Primary,10.04,21.12,62.16,6.94,0,3.5,Yes,0,5,1,1,3
4312,26,Male,Sokode,Primary,11.91,15.99,63.9,2.2,2,9.8,No,1,5,1,0,1
4313,34,Female,Atakpame,Primary,13.33,0.0,77.88,15.09,2,7.2,No,0,0,1,0,3
4314,31,Female,Dapaong,Primary,17.83,2.79,94.44,11.78,5,7.2,No,0,1,1,0,3
4315,24,Female,Sokode,Higher,8.05,8.95,57.67,6.18,2,9.3,No,0,5,0,0,2
4316,25,Male,Dapaong,Secondary,14.59,21.52,96.86,0.91,2,9.0,No,1,1,2,0,1
4317,21,Male,Atakpame,Secondary,14.61,21.19,56.95,1.34,5,3.0,Yes,1,0,2,1,1
4318,26,Female,Tsevie,Secondary,10.09,12.51,88.92,1.22,2,7.3,No,0,6,2,0,3
4319,22,Male,Atakpame,Higher,13.8,38.6,56.55,4.71,3,5.5,No,1,0,0,0,0
4320,32,Female,Tsevie,Primary,16.93,30.62,44.38,1.73,3,5.4,Yes,0,6,1,1,0
4321,19,Male,Notse,Primary,9.71,27.4,88.74,19.72,4,1.1,Yes,1,4,1,1,1
4322,26,Female,Sokode,Higher,12.72,22.01,67.0,22.96,3,5.7,No,0,5,0,0,0
4323,27,Male,Dapaong,Higher,13.21,19.59,63.44,19.43,4,1.9,Yes,1,1,0,1,2
4324,27,Female,Atakpame,Primary,13.6,18.86,65.79,9.39,3,3.4,No,0,0,1,0,0
4325,33,Male,Notse,Primary,14.31,0.0,76.69,9.07,3,1.1,Yes,1,4,1,1,2
4326,20,Male,Sokode,Secondary,12.5,4.49,55.76,22.16,1,4.6,Yes,1,5,2,1,1
4327,20,Male,Notse,,13.54,12.78,54.24,5.21,3,9.3,No,1,4,3,0,1
4328,33,Male,Tsevie,Secondary,9.27,16.28,69.01,0.64,3,8.2,Yes,1,6,2,1,1
4329,25,Female,Atakpame,,12.49,13.76,42.14,6.36,3,1.5,No,0,0,3,0,3
4330,21,Female,Notse,,10.57,17.72,78.57,8.07,6,7.4,Yes,0,4,3,1,3
4331,22,Male,Notse,Secondary,8.31,0.0,89.37,7.97,1,7.5,Yes,1,4,2,1,1
4332,19,Female,Tsevie,Higher,10.47,20.06,83.65,1.73,6,8.0,No,0,6,0,0,0
4333,17,Male,Kara,Secondary,12.81,15.62,68.16,15.3,3,6.9,No,1,2,2,0,1
4334,32,Female,Tsevie,Primary,13.31,13.13,73.92,13.17,1,1.6,Yes,0,6,1,1,3
4335,27,Male,Kara,Higher,8.19,24.27,41.57,2.61,5,6.9,No,1,2,0,0,2
4336,29,Female,Sokode,Secondary,9.19,4.54,94.74,8.01,7,2.9,Yes,0,5,2,1,3
4337,26,Female,Atakpame,Primary,14.17,12.63,73.48,15.62,2,6.3,No,0,0,1,0,0
4338,19,Male,Notse,Primary,13.52,17.84,58.98,0.08,5,7.1,No,1,4,1,0,2
4339,25,Male,Sokode,Primary,14.66,6.47,57.61,3.22,9,2.0,No,1,5,1,0,2
4340,28,Male,Lome,Secondary,16.1,0.0,79.58,6.39,2,5.2,No,1,3,2,0,1
4341,30,Male,Tsevie,Secondary,13.61,3.47,75.06,18.65,2,3.1,Yes,1,6,2,1,1
4342,17,Male,Sokode,Primary,10.76,14.35,51.27,16.04,3,8.3,No,1,5,1,0,2
4343,34,Female,Sokode,Primary,12.34,12.51,64.6,1.64,3,9.4,Yes,0,5,1,1,0
4344,33,Male,Notse,Primary,16.98,14.82,80.57,6.21,6,5.6,No,1,4,1,0,1
4345,25,Female,Kara,Secondary,20.29,8.41,57.86,3.63,3,6.0,No,0,2,2,0,3
4346,25,Male,Tsevie,,13.39,1.88,70.56,5.13,5,1.7,No,1,6,3,0,1
4347,26,Female,Kara,Primary,13.61,16.37,55.29,7.78,4,4.5,Yes,0,2,1,1,0
4348,31,Female,Atakpame,Higher,14.18,13.33,44.3,6.92,1,2.3,Yes,0,0,0,1,0
4349,21,Male,Sokode,Secondary,12.07,21.38,63.29,1.53,6,7.3,No,1,5,2,0,1
4350,31,Male,Tsevie,,15.49,7.52,83.92,1.3,2,9.6,No,1,6,3,0,1
4351,18,Female,Sokode,Secondary,15.02,0.0,52.83,1.4,2,8.3,No,0,5,2,0,3
4352,29,Female,Atakpame,,13.06,0.0,85.27,18.41,3,4.5,No,0,0,3,0,3
4353,32,Male,Dapaong,Secondary,11.05,10.99,80.17,0.2,1,7.0,No,1,1,2,0,1
4354,31,Female,Atakpame,Secondary,7.44,16.28,70.44,2.26,3,10.0,No,0,0,2,0,3
4355,26,Female,Kara,Secondary,14.2,12.68,98.29,31.21,7,1.4,Yes,0,2,2,1,3
4356,30,Female,Kara,Secondary,12.64,9.35,93.0,0.68,4,3.5,Yes,0,2,2,1,3
4357,26,Female,Sokode,,9.79,0.0,73.79,0.37,1,1.7,Yes,0,5,3,1,3
4358,30,Female,Kara,Secondary,8.61,0.0,73.47,4.9,4,6.7,Yes,0,2,2,1,3
4359,25,Female,Tsevie,Primary,13.98,18.67,56.67,1.64,3,8.6,No,0,6,1,0,0
4360,30,Male,Atakpame,Primary,7.2,12.72,95.21,8.34,1,4.3,No,1,0,1,0,2
4361,19,Male,Sokode,Higher,12.9,11.36,93.76,4.13,2,4.5,No,1,5,0,0,2
4362,32,Male,Atakpame,Secondary,14.53,0.0,84.52,2.34,2,3.6,Yes,1,0,2,1,1
4363,18,Male,Atakpame,Higher,13.65,5.34,47.67,65.73,4,6.1,No,1,0,0,0,2
4364,26,Female,Sokode,,10.83,15.45,82.22,4.17,3,2.1,Yes,0,5,3,1,3
4365,19,Male,Notse,Secondary,8.25,17.85,55.19,10.24,2,2.7,Yes,1,4,2,1,1
4366,27,Female,Dapaong,,13.76,13.36,51.33,20.72,1,1.7,No,0,1,3,0,3
4367,27,Female,Notse,Secondary,15.6,28.79,85.55,25.56,5,2.3,Yes,0,4,2,1,0
4368,29,Male,Kara,,10.28,9.25,97.58,5.28,3,8.6,No,1,2,3,0,1
4369,23,Male,Lome,Primary,13.52,27.87,46.53,37.36,3,2.6,No,1,3,1,0,1
4370,33,Female,Notse,Primary,16.74,17.17,49.84,12.89,2,5.3,No,0,4,1,0,0
4371,18,Male,Lome,Secondary,13.02,16.08,53.15,8.75,6,7.3,No,1,3,2,0,1
4372,28,Male,Lome,Primary,10.81,24.33,97.77,11.82,2,2.7,No,1,3,1,0,1
4373,26,Female,Kara,Higher,15.12,8.76,81.78,4.47,3,5.0,No,0,2,0,0,2
4374,34,Female,Dapaong,Primary,9.79,11.71,80.7,5.52,4,2.9,No,0,1,1,0,3
4375,27,Female,Atakpame,,8.11,2.76,70.3,8.83,2,9.2,Yes,0,0,3,1,3
4376,32,Female,Sokode,Primary,14.44,24.35,72.26,3.96,3,1.3,Yes,0,5,1,1,0
4377,33,Female,Dapaong,Higher,10.78,18.36,57.41,14.65,5,6.3,No,0,1,0,0,0
4378,34,Female,Lome,Primary,11.05,25.98,49.27,2.89,8,8.9,No,0,3,1,0,0
4379,19,Male,Tsevie,Primary,10.12,17.05,86.82,15.94,3,8.1,No,1,6,1,0,1
4380,32,Male,Kara,Secondary,10.58,26.03,68.24,1.65,4,3.1,No,1,2,2,0,1
4381,22,Male,Notse,Primary,16.21,7.53,55.36,2.45,4,5.8,No,1,4,1,0,2
4382,28,Female,Kara,Secondary,16.99,24.87,77.97,13.99,3,1.6,No,0,2,2,0,0
4383,27,Female,Notse,Primary,17.38,11.02,52.57,3.05,5,3.5,Yes,0,4,1,1,0
4384,31,Male,Sokode,Secondary,15.27,15.03,69.33,15.87,3,4.5,Yes,1,5,2,1,1
4385,31,Male,Tsevie,Primary,13.4,22.28,51.41,15.32,1,1.7,Yes,1,6,1,1,1
4386,32,Male,Atakpame,Secondary,7.7,38.28,85.58,2.97,2,2.5,Yes,1,0,2,1,1
4387,26,Female,Dapaong,Secondary,11.44,23.2,59.25,0.76,2,8.6,No,0,1,2,0,3
4388,28,Male,Tsevie,Secondary,18.47,24.14,66.5,1.82,2,5.2,No,1,6,2,0,1
4389,29,Male,Dapaong,Secondary,10.69,9.55,85.29,13.96,4,9.5,No,1,1,2,0,1
4390,20,Male,Dapaong,Higher,16.54,16.57,79.58,18.77,3,2.4,Yes,1,1,0,1,2
4391,23,Female,Atakpame,Primary,12.17,14.04,63.98,4.83,2,7.0,No,0,0,1,0,3
4392,18,Male,Atakpame,Primary,3.97,29.08,44.26,1.79,6,7.9,Yes,1,0,1,1,2
4393,31,Male,Notse,Secondary,13.92,13.54,95.3,0.78,5,8.0,No,1,4,2,0,1
4394,24,Female,Atakpame,Secondary,15.8,28.29,40.48,2.43,1,7.8,No,0,0,2,0,0
4395,23,Female,Sokode,,11.85,1.98,84.08,38.96,3,2.5,Yes,0,5,3,1,3
4396,31,Female,Kara,Secondary,15.7,28.99,96.72,1.87,4,5.0,No,0,2,2,0,0
4397,30,Female,Lome,Primary,7.0,6.39,58.4,0.9,1,9.0,No,0,3,1,0,3
4398,24,Female,Atakpame,Secondary,7.84,23.54,44.53,15.39,5,6.1,Yes,0,0,2,1,0
4399,28,Male,Kara,Higher,12.61,6.36,54.97,9.56,3,4.4,Yes,1,2,0,1,2
4400,29,Male,Notse,Secondary,13.43,21.18,58.81,7.65,4,1.1,Yes,1,4,2,1,1
4401,27,Female,Atakpame,,16.07,5.37,67.08,5.94,4,6.5,No,0,0,3,0,3
4402,33,Female,Lome,Secondary,13.92,25.36,71.51,12.1,1,9.1,No,0,3,2,0,0
4403,33,Female,Tsevie,Secondary,8.42,23.45,83.52,11.99,0,2.8,Yes,0,6,2,1,3
4404,20,Female,Atakpame,Primary,12.64,8.99,94.05,5.52,2,10.0,Yes,0,0,1,1,3
4405,24,Male,Kara,Secondary,13.8,20.78,67.89,2.67,4,2.9,Yes,1,2,2,1,1
4406,21,Male,Notse,Higher,6.38,24.47,84.78,18.41,3,6.1,Yes,1,4,0,1,2
4407,32,Female,Notse,Primary,11.87,5.77,47.63,1.8,3,5.3,No,0,4,1,0,3
4408,20,Female,Sokode,Primary,10.99,4.66,59.73,7.64,1,7.9,No,0,5,1,0,3
4409,31,Female,Notse,Primary,10.04,4.29,47.08,11.8,1,5.4,No,0,4,1,0,3
4410,28,Female,Tsevie,Secondary,13.5,2.87,81.5,10.19,5,4.0,Yes,0,6,2,1,3
4411,21,Male,Notse,Higher,8.55,4.24,94.46,9.64,5,9.6,No,1,4,0,0,2
4412,32,Female,Notse,Secondary,13.25,24.25,93.34,10.86,2,6.1,No,0,4,2,0,0
4413,30,Female,Tsevie,Primary,13.68,20.58,59.59,20.85,5,1.4,No,0,6,1,0,0
4414,26,Male,Tsevie,Secondary,15.25,0.0,54.05,4.55,0,5.0,No,1,6,2,0,1
4415,23,Female,Lome,Secondary,8.63,9.9,56.44,9.87,4,5.5,No,0,3,2,0,3
4416,29,Male,Kara,Secondary,7.48,3.42,57.24,11.94,2,1.3,Yes,1,2,2,1,1
4417,21,Female,Dapaong,Primary,12.84,23.62,44.93,8.92,4,7.1,No,0,1,1,0,0
4418,19,Female,Notse,Secondary,11.14,10.5,48.0,23.33,7,5.3,No,0,4,2,0,3
4419,31,Male,Dapaong,Secondary,20.71,0.0,52.87,10.64,5,2.0,Yes,1,1,2,1,1
4420,20,Female,Dapaong,,13.38,16.7,40.49,5.52,3,4.0,No,0,1,3,0,3
4421,31,Male,Sokode,Secondary,12.17,21.06,42.83,18.68,5,5.5,No,1,5,2,0,1
4422,30,Male,Atakpame,Higher,11.48,5.46,81.91,6.72,3,8.9,No,1,0,0,0,2
4423,29,Male,Notse,Primary,8.35,12.35,77.16,7.55,4,5.2,No,1,4,1,0,2
4424,26,Female,Atakpame,Higher,13.69,5.98,96.73,8.73,6,9.1,No,0,0,0,0,0
4425,21,Female,Atakpame,,11.76,27.44,64.11,3.9,2,7.8,No,0,0,3,0,3
4426,22,Male,Sokode,Secondary,11.77,10.69,66.66,12.82,3,6.8,No,1,5,2,0,1
4427,20,Female,Dapaong,Primary,12.28,7.78,44.06,1.03,8,6.6,No,0,1,1,0,3
4428,18,Female,Tsevie,Primary,12.66,14.49,49.14,20.31,3,7.6,No,0,6,1,0,0
4429,32,Female,Atakpame,Secondary,6.78,12.92,81.5,14.05,6,5.0,No,0,0,2,0,3
4430,34,Male,Tsevie,Secondary,14.51,21.88,54.1,4.36,6,4.8,Yes,1,6,2,1,1
4431,21,Male,Tsevie,Secondary,9.46,27.16,86.4,2.57,4,3.0,No,1,6,2,0,1
4432,20,Female,Sokode,Secondary,11.59,27.24,82.34,4.91,5,6.0,No,0,5,2,0,0
4433,29,Male,Sokode,Secondary,15.86,11.18,84.84,16.35,1,7.2,No,1,5,2,0,1
4434,18,Female,Kara,Higher,17.34,18.05,81.43,0.32,2,3.4,Yes,0,2,0,1,0
4435,29,Female,Notse,Secondary,6.9,29.88,82.46,6.31,5,3.1,Yes,0,4,2,1,0
4436,27,Female,Atakpame,Primary,12.09,30.27,72.81,2.93,2,2.7,Yes,0,0,1,1,0
4437,20,Male,Dapaong,Primary,12.82,6.24,80.69,20.79,4,1.5,Yes,1,1,1,1,2
4438,31,Male,Lome,Primary,7.48,20.92,71.57,5.34,5,9.2,No,1,3,1,0,1
4439,20,Female,Sokode,Secondary,14.41,19.23,52.37,11.97,4,9.2,No,0,5,2,0,0
4440,25,Male,Tsevie,,12.35,24.26,53.06,4.43,3,2.4,No,1,6,3,0,1
4441,23,Female,Kara,Primary,12.58,27.44,64.32,4.0,3,8.3,No,0,2,1,0,0
4442,22,Male,Lome,Primary,9.25,4.59,40.84,3.94,1,4.6,Yes,1,3,1,1,2
4443,22,Male,Sokode,Secondary,13.24,8.09,93.36,11.34,3,6.2,No,1,5,2,0,1
4444,31,Male,Kara,Primary,14.51,24.08,56.1,33.31,3,5.9,No,1,2,1,0,1
4445,31,Female,Tsevie,Primary,12.38,16.48,43.09,2.33,1,7.3,No,0,6,1,0,0
4446,25,Female,Atakpame,Secondary,10.46,0.0,65.47,10.33,4,6.5,No,0,0,2,0,3
4447,20,Female,Notse,Secondary,10.69,0.0,88.94,3.08,1,3.3,Yes,0,4,2,1,3
4448,34,Male,Notse,Primary,12.66,21.63,63.84,7.97,2,4.4,No,1,4,1,0,1
4449,34,Female,Kara,Secondary,12.15,23.39,55.76,7.8,6,4.3,No,0,2,2,0,0
4450,21,Female,Sokode,,14.71,1.51,72.69,5.98,2,9.4,No,0,5,3,0,3
4451,27,Female,Notse,Higher,10.56,25.99,74.46,6.9,4,1.4,Yes,0,4,0,1,0
4452,21,Female,Notse,Primary,8.34,13.03,85.55,21.22,4,8.0,No,0,4,1,0,0
4453,20,Male,Atakpame,Higher,13.08,4.78,87.99,0.93,3,5.0,No,1,0,0,0,2
4454,28,Male,Tsevie,Higher,10.57,9.4,82.37,17.74,4,7.6,No,1,6,0,0,2
4455,18,Female,Dapaong,Secondary,14.35,2.77,40.27,6.2,3,3.8,Yes,0,1,2,1,3
4456,29,Male,Notse,,12.02,8.84,40.12,4.06,2,1.9,Yes,1,4,3,1,1
4457,26,Male,Kara,Secondary,13.96,0.0,98.65,1.95,4,8.2,No,1,2,2,0,1
4458,25,Male,Lome,,8.96,14.26,55.85,16.86,2,1.9,No,1,3,3,0,1
4459,26,Male,Tsevie,Higher,12.43,20.87,56.94,8.97,4,8.3,Yes,1,6,0,1,2
4460,23,Male,Atakpame,Secondary,9.9,1.53,83.93,13.03,4,5.8,Yes,1,0,2,1,1
4461,20,Female,Tsevie,Higher,8.34,15.17,74.9,3.78,1,7.1,Yes,0,6,0,1,2
4462,26,Male,Atakpame,Secondary,9.42,6.95,67.81,4.99,1,3.4,No,1,0,2,0,1
4463,19,Female,Tsevie,Secondary,10.37,21.69,46.99,24.49,4,7.1,Yes,0,6,2,1,0
4464,18,Female,Dapaong,Secondary,15.73,0.0,44.89,32.49,3,9.0,No,0,1,2,0,3
4465,26,Female,Kara,Primary,10.29,22.12,82.22,13.46,7,2.6,Yes,0,2,1,1,0
4466,18,Male,Lome,Secondary,8.19,0.0,47.48,13.84,4,8.4,Yes,1,3,2,1,1
4467,18,Male,Notse,Secondary,12.39,12.9,66.15,11.85,2,6.2,No,1,4,2,0,1
4468,33,Male,Dapaong,Higher,12.09,7.91,84.17,8.85,0,2.9,Yes,1,1,0,1,2
4469,32,Male,Kara,Secondary,10.52,11.39,95.39,9.04,3,8.5,No,1,2,2,0,1
4470,32,Female,Lome,Higher,11.52,0.0,92.42,33.19,2,3.0,Yes,0,3,0,1,2
4471,30,Female,Tsevie,Higher,14.93,31.6,91.84,13.9,2,8.9,No,0,6,0,0,0
4472,23,Female,Notse,Secondary,14.01,2.13,61.51,10.65,4,4.2,Yes,0,4,2,1,3
4473,27,Male,Lome,Primary,13.75,2.92,95.63,2.1,2,7.3,No,1,3,1,0,2
4474,17,Female,Sokode,Secondary,8.45,32.95,81.02,37.75,3,7.6,Yes,0,5,2,1,0
4475,27,Female,Lome,Secondary,20.66,18.23,93.19,7.35,2,5.5,No,0,3,2,0,0
4476,20,Female,Kara,,15.15,2.46,45.34,28.77,4,8.5,Yes,0,2,3,1,3
4477,23,Male,Dapaong,Primary,13.55,13.71,42.37,12.5,2,4.3,Yes,1,1,1,1,2
4478,31,Female,Notse,Higher,8.51,12.64,65.78,0.41,4,8.7,No,0,4,0,0,0
4479,34,Female,Dapaong,,14.84,0.0,89.68,7.74,2,6.1,No,0,1,3,0,3
4480,28,Male,Notse,Secondary,10.5,7.42,64.51,22.32,7,1.4,No,1,4,2,0,1
4481,33,Female,Sokode,Higher,11.42,14.74,93.08,0.53,0,5.1,No,0,5,0,0,0
4482,17,Male,Kara,Secondary,6.96,27.66,54.09,20.15,2,8.4,Yes,1,2,2,1,1
4483,27,Female,Lome,Secondary,8.28,13.11,42.36,9.5,3,3.4,No,0,3,2,0,3
4484,17,Male,Sokode,Secondary,13.32,13.86,85.68,0.46,0,7.4,No,1,5,2,0,1
4485,31,Male,Tsevie,Secondary,15.02,6.85,77.57,4.68,2,5.1,Yes,1,6,2,1,1
4486,26,Male,Atakpame,,14.05,25.96,66.41,0.31,2,3.8,No,1,0,3,0,1
4487,23,Female,Tsevie,Higher,13.95,24.02,90.72,0.02,1,9.0,No,0,6,0,0,0
4488,18,Female,Kara,Secondary,11.81,22.89,89.45,22.67,1,5.3,No,0,2,2,0,3
4489,26,Male,Sokode,Secondary,10.78,16.12,59.47,13.81,2,7.8,No,1,5,2,0,1
4490,20,Male,Dapaong,Secondary,12.87,0.0,90.28,3.42,2,5.2,No,1,1,2,0,1
4491,28,Male,Sokode,,14.46,25.87,60.71,1.21,2,3.7,Yes,1,5,3,1,1
4492,27,Male,Atakpame,Higher,12.01,15.57,77.31,0.56,3,9.3,No,1,0,0,0,2
4493,24,Male,Kara,Secondary,15.63,11.91,51.55,24.92,2,2.2,No,1,2,2,0,1
4494,34,Male,Sokode,Primary,11.35,19.48,55.85,9.82,7,6.2,No,1,5,1,0,1
4495,27,Male,Notse,Higher,9.06,17.24,66.87,1.75,4,2.8,No,1,4,0,0,2
4496,27,Male,Tsevie,Secondary,11.97,4.31,58.88,11.44,3,2.0,Yes,1,6,2,1,1
4497,29,Male,Lome,Secondary,12.32,11.79,47.75,68.04,1,1.9,Yes,1,3,2,1,1
4498,19,Male,Tsevie,Secondary,11.75,0.0,68.94,15.51,5,7.9,No,1,6,2,0,1
4499,28,Male,Kara,Primary,15.84,15.86,70.68,5.92,3,3.4,Yes,1,2,1,1,2
4500,19,Male,Sokode,Secondary,14.42,28.3,49.52,16.83,6,6.1,No,1,5,2,0,1
4501,26,Female,Tsevie,,7.71,0.0,50.46,13.64,3,5.4,Yes,0,6,3,1,3
4502,33,Male,Sokode,Secondary,16.6,16.29,41.76,0.93,1,8.8,No,1,5,2,0,1
4503,18,Female,Tsevie,Secondary,3.78,21.68,41.82,26.0,4,7.9,Yes,0,6,2,1,3
4504,33,Female,Kara,Higher,18.45,23.16,61.52,21.55,4,7.3,Yes,0,2,0,1,0
4505,32,Female,Dapaong,Secondary,11.14,7.54,48.8,8.93,4,9.1,No,0,1,2,0,3
4506,18,Male,Tsevie,Primary,11.43,3.98,95.15,7.1,1,6.3,No,1,6,1,0,2
4507,22,Female,Lome,Higher,11.82,9.13,51.96,2.58,7,8.3,Yes,0,3,0,1,0
4508,26,Male,Tsevie,Secondary,13.16,26.91,43.96,17.99,2,8.7,No,1,6,2,0,1
4509,26,Female,Kara,Secondary,12.0,0.0,64.25,5.65,3,8.2,No,0,2,2,0,3
4510,24,Male,Tsevie,Primary,11.6,2.84,51.55,8.66,3,4.4,Yes,1,6,1,1,2
4511,17,Male,Lome,Higher,15.93,10.41,43.71,1.86,1,8.2,No,1,3,0,0,2
4512,29,Female,Notse,Higher,13.7,5.24,85.16,2.41,2,5.7,No,0,4,0,0,2
4513,25,Female,Lome,Secondary,9.12,14.58,73.43,42.13,1,4.1,No,0,3,2,0,3
4514,26,Male,Kara,Higher,14.22,29.15,43.42,6.81,4,2.8,Yes,1,2,0,1,2
4515,31,Female,Sokode,Primary,13.57,2.96,68.08,16.91,4,7.2,No,0,5,1,0,3
4516,21,Male,Tsevie,Higher,10.36,13.54,42.33,17.7,2,3.7,Yes,1,6,0,1,2
4517,32,Male,Dapaong,Secondary,14.38,14.92,61.26,39.91,4,3.4,No,1,1,2,0,1
4518,29,Male,Lome,Primary,11.53,11.65,61.8,40.69,0,6.3,Yes,1,3,1,1,1
4519,34,Female,Notse,Secondary,11.33,0.0,89.38,6.11,1,3.3,Yes,0,4,2,1,3
4520,27,Male,Lome,Secondary,11.25,8.62,84.12,30.02,5,3.9,No,1,3,2,0,1
4521,25,Male,Tsevie,Primary,4.72,8.65,93.82,4.55,3,7.3,Yes,1,6,1,1,2
4522,32,Male,Sokode,,10.42,21.34,48.43,9.36,5,7.1,No,1,5,3,0,1
4523,18,Male,Tsevie,Primary,14.14,19.2,72.03,17.24,2,9.4,No,1,6,1,0,1
4524,18,Female,Notse,Primary,11.93,0.0,41.21,24.51,3,8.2,No,0,4,1,0,3
4525,28,Female,Notse,Primary,8.14,11.13,89.53,7.42,4,4.1,No,0,4,1,0,3
4526,24,Female,Kara,Primary,14.89,10.0,61.99,5.41,3,5.2,No,0,2,1,0,3
4527,25,Female,Dapaong,Primary,11.1,34.55,44.16,13.04,3,6.1,Yes,0,1,1,1,0
4528,28,Male,Tsevie,Higher,8.34,17.92,59.48,6.09,3,4.6,No,1,6,0,0,2
4529,25,Male,Lome,Secondary,18.62,4.23,57.21,11.14,2,9.9,No,1,3,2,0,1
